PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
836,1951777015,-0.1831701397895813,-0.7696027755737305,0.0639235079288482,-0.60833740234375,9.651421546936035,1.1595827341079712,-1.173123121261597,-6.565211772918701,-18.327608108520508,-11.338619232177734, 
837,1951793682,-0.1848120093345642,-0.7714633345603943,0.0632560178637504,-0.6055476069450378,9.477481842041016,1.2214809656143188,-1.1878453493118286,-5.018237113952637,-20.282670974731445,-14.091876029968262, 
838,1951810349,-0.1863306611776352,-0.7735968232154846,0.0620665065944194,-0.6024755835533142,9.318053245544434,1.1295840740203855,-1.2140021324157717,-1.964333176612854,-22.31081199645996,-16.82935905456543, 
839,1951827016,-0.1869086623191833,-0.7761265635490417,0.0599520727992057,-0.5992482304573059,9.637264251708984,1.4789221286773682,-1.6694883108139038,7.313699245452881,-23.999385833740234,-18.227787017822266, 
840,1951843683,-0.1863345503807068,-0.7787567377090454,0.057475809007883,-0.5962498188018799,9.626301765441896,3.150184154510498,-2.615740776062012,15.177170753479004,-23.20586395263672,-15.163076400756836, 
841,1951860350,-0.1869037896394729,-0.7808735370635986,0.0572172477841377,-0.5933209657669067,9.804662704467772,4.595211505889893,-4.065344333648682,-0.6702473163604736,-23.114421844482425,-7.675668716430664, 
842,1951877017,-0.1896973252296447,-0.7819004654884338,0.0588165521621704,-0.5909208655357361,9.550813674926758,3.167139768600464,-4.622889041900635,-21.39398765563965,-17.329164505004883,-5.647128582000732, 
843,1951893684,-0.1908444464206695,-0.7828330993652344,0.0591436214745044,-0.5892816781997681,9.080862998962402,2.3200643062591557,-4.522274971008301,-7.198108673095703,-11.845253944396973,-4.758804798126221, 
844,1951910351,-0.1912371665239334,-0.7834241390228271,0.0590659901499748,-0.5883759260177612,8.724018096923828,2.793843984603882,-3.909447431564331,-1.6582818031311035,-6.273704528808594,-2.7765326499938965, 
845,1951927018,-0.1918184906244278,-0.7837127447128296,0.059094451367855,-0.5877991914749146,8.651885032653809,2.6578128337860107,-3.212592363357544,-3.373999834060669,-3.3281402587890625,-2.406582355499268, 
846,1951943685,-0.1922602951526641,-0.7837616205215454,0.0592786781489849,-0.5875711441040039,8.738524436950684,2.4107508659362797,-2.7350878715515137,-3.429809093475342,-0.7353277802467346,-0.4414220452308655, 
847,1951960352,-0.1923490166664123,-0.7837886214256287,0.0592756681144237,-0.5875065326690674,9.012035369873049,2.455452442169189,-2.621474266052246,-0.7367108464241028,0.3408601880073547,0.2047158926725387, 
848,1951977019,-0.1924406886100769,-0.7836419939994812,0.0592387802898883,-0.5876755714416504,9.36366844177246,2.337099075317383,-2.4777050018310547,-0.7507210373878479,2.3497025966644287,0.392777144908905, 
849,1951993686,-0.1924433410167694,-0.783433198928833,0.058924026787281,-0.5879845023155212,9.48659324645996,2.095369577407837,-2.2499375343322754,0.8271813988685608,3.685981750488281,-0.5323087573051453, 
850,1952010353,-0.1923763900995254,-0.7832857966423035,0.0580405890941619,-0.5882907509803772,9.468161582946776,1.4178686141967771,-2.0684380531311035,3.580022096633911,4.147381782531738,-3.344020128250122, 
851,1952027020,-0.1918281018733978,-0.7834730744361877,0.0562258772552013,-0.5883967280387878,8.965960502624512,1.282572627067566,-1.6825627088546753,10.304936408996582,2.752195119857788,-6.817618370056152, 
852,1952043687,-0.1913234144449234,-0.7838782668113708,0.0544687993824481,-0.5881866812705994,8.934407234191895,1.705191135406494,-1.7040138244628906,10.004990577697754,0.1051914021372795,-7.189853191375732, 
853,1952060354,-0.1913417428731918,-0.78433758020401,0.0533327087759971,-0.5876721143722534,9.320165634155272,1.6699423789978027,-1.912296295166016,4.633792877197266,-2.381059408187866,-6.384261131286621, 
854,1952077021,-0.1915146857500076,-0.784998893737793,0.0523054860532283,-0.5868245959281921,9.847418785095217,1.3760374784469604,-1.92994236946106,3.5068087577819824,-5.081112861633301,-6.937367916107178, 
855,1952093688,-0.1918752789497375,-0.7858867645263672,0.050982229411602,-0.5856338739395142,10.327576637268066,0.7671944499015808,-1.8668904304504397,3.8663604259490967,-7.395760536193848,-9.834002494812012, 
